age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
72,6.0,117030,15.0,10,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
20,4.0,130840,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,20,38.0,0
27,4.0,132191,11.0,9,4.0,3.0,1.0,0.0,1.0,0,0,40,38.0,0
39,4.0,116477,8.0,11,0.0,13.0,1.0,0.0,0.0,0,0,40,38.0,0
38,4.0,127493,7.0,12,6.0,12.0,4.0,0.0,0.0,0,0,35,38.0,0
50,4.0,162868,11.0,9,0.0,8.0,1.0,0.0,0.0,0,0,45,38.0,0
45,4.0,169180,15.0,10,6.0,8.0,4.0,0.0,0.0,0,0,45,38.0,0
26,4.0,140446,11.0,9,2.0,6.0,5.0,0.0,0.0,0,0,40,38.0,0
51,4.0,147876,15.0,10,4.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
54,4.0,115912,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
78,0.0,165694,12.0,14,6.0,0.0,1.0,0.0,0.0,0,0,15,38.0,0
20,4.0,129024,15.0,10,4.0,1.0,3.0,0.0,0.0,0,0,35,38.0,0
40,4.0,146659,7.0,12,4.0,10.0,1.0,0.0,1.0,0,0,40,38.0,0
37,6.0,121510,11.0,9,0.0,4.0,4.0,0.0,1.0,0,0,55,38.0,0
30,4.0,133602,9.0,13,0.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
19,4.0,167140,15.0,10,4.0,8.0,3.0,0.0,1.0,0,1602,24,38.0,0
18,4.0,110230,0.0,6,4.0,8.0,3.0,0.0,1.0,0,0,11,38.0,0
30,7.0,136997,11.0,9,0.0,4.0,4.0,0.0,0.0,0,0,40,38.0,0
25,4.0,116915,15.0,10,4.0,3.0,2.0,0.0,1.0,0,0,40,38.0,0
44,4.0,142968,11.0,9,6.0,8.0,4.0,0.0,0.0,0,0,40,38.0,0
18,4.0,115258,0.0,6,4.0,3.0,4.0,0.0,1.0,0,0,40,38.0,0
33,4.0,166961,1.0,7,5.0,12.0,3.0,0.0,0.0,0,0,20,38.0,0
17,5.0,151999,2.0,8,4.0,1.0,3.0,0.0,0.0,0,0,16,38.0,0
28,4.0,119128,7.0,12,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
28,4.0,161607,15.0,10,2.0,14.0,0.0,0.0,1.0,0,0,45,38.0,0
43,5.0,133060,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
45,4.0,123681,11.0,9,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
22,0.0,129980,15.0,10,4.0,0.0,1.0,0.0,1.0,0,0,25,38.0,0
65,6.0,147377,12.0,14,2.0,10.0,0.0,0.0,1.0,0,0,16,38.0,0
19,4.0,121240,11.0,9,4.0,8.0,1.0,0.0,1.0,0,0,30,38.0,0
18,4.0,156981,1.0,7,4.0,12.0,3.0,0.0,0.0,0,0,20,38.0,0
22,4.0,117210,15.0,10,4.0,1.0,3.0,0.0,1.0,0,0,25,12.0,0
24,2.0,155818,15.0,10,2.0,1.0,5.0,0.0,0.0,0,0,44,38.0,0
28,4.0,150437,11.0,9,4.0,8.0,1.0,0.0,0.0,0,0,60,38.0,0
33,4.0,126950,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,60,38.0,0
42,4.0,110028,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
39,4.0,128483,15.0,10,2.0,8.0,5.0,0.0,0.0,0,0,60,38.0,0
21,0.0,134746,15.0,10,4.0,0.0,3.0,0.0,0.0,0,0,35,38.0,0
53,4.0,139522,11.0,9,2.0,8.0,5.0,0.0,0.0,0,1573,40,22.0,0
19,4.0,111836,11.0,9,4.0,14.0,3.0,0.0,1.0,0,0,35,38.0,0
46,4.0,168232,11.0,9,3.0,6.0,1.0,0.0,1.0,0,0,40,38.0,0
52,4.0,124993,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,55,38.0,0
33,4.0,111567,9.0,13,4.0,12.0,3.0,0.0,1.0,0,0,40,38.0,0
20,4.0,116375,6.0,5,4.0,12.0,3.0,0.0,0.0,0,0,40,38.0,0
33,7.0,110171,9.0,13,0.0,10.0,1.0,0.0,0.0,0,1092,40,38.0,0
25,4.0,152035,11.0,9,4.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
64,5.0,169072,0.0,6,2.0,14.0,0.0,0.0,1.0,0,0,50,38.0,0
51,4.0,115851,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
32,4.0,165226,11.0,9,0.0,8.0,1.0,0.0,0.0,0,0,40,38.0,0
49,4.0,115784,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
32,4.0,153471,11.0,9,4.0,5.0,1.0,0.0,1.0,0,0,35,38.0,0
19,4.0,141868,11.0,9,4.0,14.0,3.0,0.0,1.0,0,0,40,38.0,0
43,4.0,162003,15.0,10,0.0,7.0,1.0,0.0,1.0,0,0,40,38.0,0
44,4.0,112797,6.0,5,0.0,8.0,3.0,0.0,0.0,0,0,50,38.0,0
23,4.0,126613,9.0,13,4.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
26,4.0,150361,15.0,10,4.0,13.0,3.0,0.0,0.0,0,0,40,38.0,0
30,4.0,154843,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
50,4.0,155433,9.0,13,6.0,10.0,4.0,0.0,0.0,0,0,40,38.0,0
41,4.0,121287,11.0,9,4.0,7.0,1.0,0.0,1.0,0,0,40,38.0,0
51,4.0,155983,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,50,38.0,0
31,5.0,133861,8.0,11,0.0,12.0,1.0,0.0,1.0,0,0,40,38.0,0
17,0.0,165069,0.0,6,4.0,0.0,3.0,0.0,1.0,0,1721,40,38.0,0
25,4.0,165866,8.0,11,4.0,5.0,1.0,0.0,1.0,0,0,20,38.0,0
29,4.0,152951,11.0,9,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
48,6.0,136455,15.0,10,2.0,8.0,5.0,0.0,0.0,0,0,60,38.0,0
19,0.0,155863,15.0,10,4.0,0.0,3.0,0.0,0.0,0,1602,30,38.0,0
37,4.0,126675,15.0,10,6.0,7.0,2.0,0.0,1.0,0,0,40,0.0,0
25,2.0,169905,15.0,10,2.0,5.0,0.0,0.0,1.0,0,0,40,38.0,0
21,4.0,149637,15.0,10,4.0,8.0,1.0,0.0,0.0,0,0,40,38.0,0
35,4.0,111377,11.0,9,5.0,14.0,1.0,0.0,1.0,0,0,40,38.0,0
25,4.0,167495,15.0,10,4.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
24,4.0,137589,11.0,9,4.0,1.0,3.0,0.0,0.0,0,0,30,38.0,0
41,4.0,156580,9.0,13,4.0,1.0,1.0,0.0,0.0,0,0,35,6.0,0
25,4.0,144478,15.0,10,4.0,8.0,3.0,0.0,1.0,0,0,40,30.0,0
61,4.0,149981,11.0,9,2.0,1.0,5.0,0.0,0.0,2414,0,5,38.0,0
42,4.0,125461,9.0,13,4.0,12.0,4.0,0.0,1.0,0,0,40,38.0,0
40,6.0,145441,15.0,10,0.0,4.0,4.0,0.0,1.0,0,0,30,38.0,0
20,7.0,117210,15.0,10,4.0,13.0,3.0,0.0,1.0,0,0,40,38.0,0
56,0.0,131608,11.0,9,0.0,0.0,1.0,0.0,1.0,0,0,10,38.0,0
25,4.0,130018,1.0,7,4.0,7.0,2.0,0.0,1.0,0,0,40,38.0,0
40,4.0,121466,11.0,9,0.0,1.0,1.0,0.0,1.0,0,0,40,38.0,0
45,5.0,160440,11.0,9,0.0,4.0,1.0,0.0,1.0,0,0,42,38.0,0
42,4.0,108502,11.0,9,0.0,12.0,1.0,0.0,0.0,0,0,42,38.0,0
35,0.0,163582,0.0,6,0.0,0.0,4.0,0.0,0.0,0,0,16,0.0,0
35,4.0,124090,8.0,11,2.0,14.0,0.0,0.0,1.0,0,0,99,38.0,0
47,4.0,139145,15.0,10,0.0,1.0,1.0,0.0,0.0,0,0,60,38.0,0
55,4.0,169611,1.0,7,6.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
52,4.0,133403,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,55,38.0,0
47,6.0,132589,15.0,10,2.0,5.0,0.0,0.0,1.0,0,0,72,38.0,0
37,4.0,112812,9.0,13,0.0,4.0,1.0,0.0,0.0,0,0,40,38.0,0
47,4.0,126441,15.0,10,3.0,13.0,1.0,0.0,1.0,0,0,40,38.0,0
24,4.0,116968,9.0,13,4.0,10.0,1.0,0.0,1.0,0,0,40,38.0,0
33,6.0,132565,1.0,7,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
19,7.0,112432,15.0,10,4.0,1.0,3.0,0.0,1.0,0,0,10,38.0,0
50,4.0,143804,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,55,38.0,0
51,4.0,138179,11.0,9,5.0,7.0,1.0,0.0,1.0,0,1876,40,38.0,0
31,4.0,116508,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,48,38.0,0
41,4.0,116391,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
39,4.0,166744,11.0,9,4.0,8.0,3.0,0.0,0.0,0,0,38,38.0,0
32,4.0,162041,15.0,10,0.0,8.0,4.0,0.0,0.0,0,0,30,38.0,0
55,4.0,147653,11.0,9,4.0,8.0,1.0,0.0,0.0,0,0,24,38.0,0
57,5.0,140319,11.0,9,2.0,1.0,0.0,0.0,1.0,0,0,50,38.0,0
19,4.0,143608,11.0,9,4.0,7.0,3.0,0.0,1.0,0,0,40,38.0,0
38,4.0,110607,11.0,9,0.0,8.0,1.0,0.0,1.0,0,0,32,38.0,0
58,4.0,109015,15.0,10,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
46,1.0,161337,15.0,10,0.0,13.0,1.0,0.0,1.0,0,0,40,38.0,0
23,4.0,117767,11.0,9,4.0,1.0,3.0,0.0,1.0,0,0,36,38.0,0
53,5.0,157881,15.0,10,0.0,4.0,1.0,0.0,1.0,0,0,60,38.0,0
37,6.0,154410,12.0,14,4.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
33,4.0,150324,11.0,9,0.0,7.0,1.0,0.0,1.0,0,0,49,38.0,0
42,4.0,163985,11.0,9,5.0,14.0,1.0,0.0,1.0,0,0,27,38.0,0
30,4.0,162623,9.0,13,4.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
41,4.0,141642,11.0,9,4.0,8.0,1.0,0.0,0.0,0,0,40,38.0,0
24,4.0,113466,9.0,13,4.0,1.0,3.0,0.0,1.0,0,0,40,38.0,0
61,4.0,162432,11.0,9,6.0,4.0,1.0,0.0,0.0,0,0,40,38.0,0
64,4.0,148956,11.0,9,2.0,10.0,0.0,0.0,1.0,0,0,30,38.0,0
60,0.0,153072,11.0,9,2.0,0.0,0.0,0.0,1.0,0,0,5,38.0,0
40,4.0,132633,15.0,10,0.0,12.0,4.0,0.0,0.0,0,1741,40,38.0,0
71,6.0,163293,14.0,15,2.0,5.0,0.0,0.0,1.0,0,0,2,38.0,0
19,7.0,136848,15.0,10,4.0,1.0,3.0,0.0,0.0,0,0,8,38.0,0
21,4.0,121023,15.0,10,4.0,8.0,3.0,0.0,0.0,0,0,9,38.0,0
24,0.0,166437,9.0,13,4.0,0.0,1.0,0.0,0.0,0,0,40,38.0,0
36,4.0,149653,11.0,9,0.0,8.0,4.0,0.0,0.0,0,0,40,38.0,0
42,6.0,115932,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
26,4.0,158397,11.0,9,4.0,6.0,3.0,0.0,1.0,0,0,40,38.0,0
28,4.0,119793,9.0,13,4.0,12.0,1.0,0.0,1.0,0,0,40,38.0,0
41,7.0,153095,11.0,9,4.0,3.0,1.0,0.0,1.0,0,0,50,38.0,0
49,4.0,146268,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
46,2.0,122177,9.0,13,2.0,10.0,0.0,0.0,1.0,0,0,60,38.0,0
41,4.0,143046,12.0,14,4.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
84,6.0,155057,9.0,13,2.0,5.0,0.0,0.0,1.0,0,0,20,38.0,0
54,6.0,163815,12.0,14,0.0,12.0,1.0,0.0,1.0,0,0,60,38.0,0
64,4.0,137135,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,48,38.0,0
69,4.0,150600,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,35,38.0,0
90,6.0,155981,9.0,13,2.0,10.0,0.0,0.0,1.0,10566,0,50,38.0,0
70,4.0,117464,11.0,9,2.0,8.0,0.0,0.0,1.0,0,0,16,38.0,0
42,6.0,111971,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,45,38.0,0
43,4.0,146770,11.0,9,3.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
33,4.0,109996,7.0,12,3.0,10.0,3.0,0.0,0.0,0,0,40,38.0,0
62,4.0,115771,8.0,11,6.0,12.0,4.0,0.0,0.0,0,0,33,38.0,0
19,4.0,139466,15.0,10,4.0,12.0,3.0,0.0,0.0,0,0,25,38.0,0
64,7.0,152537,9.0,13,2.0,4.0,0.0,0.0,1.0,0,0,45,38.0,0
26,4.0,133373,15.0,10,4.0,12.0,3.0,0.0,1.0,0,0,42,38.0,0
24,4.0,117789,9.0,13,4.0,10.0,3.0,0.0,0.0,0,0,40,38.0,0
42,4.0,113324,11.0,9,6.0,12.0,4.0,0.0,1.0,0,0,40,38.0,0
53,6.0,152810,0.0,6,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
24,2.0,150084,15.0,10,5.0,11.0,1.0,0.0,1.0,0,0,60,38.0,0
51,8.0,124963,7.0,12,2.0,12.0,0.0,0.0,1.0,0,0,45,38.0,0
47,4.0,143050,12.0,14,0.0,4.0,1.0,0.0,0.0,0,0,50,38.0,0
17,4.0,118792,1.0,7,4.0,12.0,2.0,0.0,0.0,0,0,24,38.0,0
31,4.0,137814,15.0,10,0.0,12.0,3.0,0.0,0.0,0,0,30,38.0,0
23,4.0,167692,15.0,10,4.0,1.0,3.0,0.0,0.0,0,0,20,38.0,0
66,6.0,163726,11.0,9,2.0,5.0,0.0,0.0,1.0,0,0,10,38.0,0
19,4.0,160033,15.0,10,4.0,11.0,3.0,0.0,0.0,0,0,30,38.0,0
41,0.0,149385,11.0,9,4.0,0.0,1.0,0.0,0.0,0,0,30,38.0,0
19,0.0,169324,15.0,10,4.0,0.0,3.0,0.0,1.0,0,0,10,38.0,0
24,4.0,138938,15.0,10,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
30,0.0,121775,8.0,11,4.0,0.0,1.0,0.0,1.0,0,0,30,38.0,0
35,6.0,127493,0.0,6,2.0,8.0,5.0,0.0,0.0,0,0,2,38.0,0
31,4.0,119735,6.0,5,4.0,7.0,4.0,0.0,1.0,0,0,40,25.0,0
32,4.0,169841,15.0,10,0.0,12.0,1.0,0.0,0.0,0,0,55,38.0,0
17,4.0,132755,1.0,7,4.0,12.0,3.0,0.0,1.0,0,0,15,38.0,0
40,4.0,146653,9.0,13,0.0,1.0,4.0,0.0,0.0,0,0,20,38.0,0
47,4.0,123425,11.0,9,4.0,4.0,3.0,0.0,1.0,0,0,41,38.0,0
46,4.0,141483,11.0,9,2.0,12.0,5.0,0.0,0.0,0,0,40,38.0,0
42,2.0,117227,12.0,14,0.0,10.0,4.0,0.0,0.0,0,0,45,38.0,0
34,2.0,167063,11.0,9,4.0,11.0,3.0,0.0,1.0,0,0,40,38.0,0
21,2.0,129050,15.0,10,4.0,10.0,3.0,0.0,0.0,0,0,35,38.0,0
37,4.0,141584,7.0,12,2.0,8.0,0.0,0.0,1.0,0,0,47,38.0,0
24,4.0,163053,9.0,13,4.0,12.0,1.0,0.0,0.0,0,0,40,38.0,0
21,4.0,117583,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,40,38.0,0
22,4.0,135716,11.0,9,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
42,4.0,132633,11.0,9,4.0,9.0,1.0,0.0,0.0,0,0,40,0.0,0
18,4.0,168514,0.0,6,4.0,12.0,4.0,0.0,0.0,0,0,25,38.0,0
33,4.0,164707,7.0,12,4.0,4.0,4.0,0.0,0.0,2174,0,55,0.0,0
25,4.0,137951,11.0,9,4.0,1.0,4.0,0.0,0.0,0,0,30,38.0,0
52,7.0,120173,5.0,4,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
27,4.0,159724,9.0,13,4.0,4.0,1.0,0.0,0.0,0,0,40,38.0,0
51,5.0,139127,15.0,10,0.0,4.0,4.0,0.0,0.0,0,0,50,38.0,0
46,4.0,144844,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,42,38.0,0
37,4.0,162164,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
34,5.0,152109,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
20,4.0,117767,15.0,10,4.0,6.0,3.0,0.0,1.0,0,0,40,38.0,0
22,2.0,117789,15.0,10,4.0,10.0,1.0,0.0,0.0,0,0,20,38.0,0
28,4.0,138283,8.0,11,4.0,8.0,1.0,0.0,0.0,0,0,40,38.0,0
20,6.0,132320,11.0,9,4.0,14.0,3.0,0.0,1.0,0,0,45,38.0,0
67,4.0,120900,5.0,4,6.0,8.0,1.0,0.0,0.0,0,0,12,38.0,0
55,4.0,147653,9.0,13,0.0,1.0,4.0,0.0,0.0,0,0,73,38.0,0
35,0.0,127306,15.0,10,0.0,0.0,4.0,0.0,0.0,0,0,40,38.0,0
39,4.0,140169,0.0,6,5.0,8.0,4.0,0.0,0.0,0,0,40,25.0,0
20,4.0,115824,1.0,7,2.0,6.0,0.0,0.0,1.0,0,1573,40,38.0,0
58,4.0,121111,11.0,9,2.0,12.0,5.0,0.0,0.0,0,0,40,12.0,0
34,1.0,112115,15.0,10,4.0,3.0,2.0,0.0,1.0,0,0,40,38.0,0
23,4.0,138513,11.0,9,4.0,6.0,1.0,0.0,1.0,0,0,40,38.0,0
24,6.0,161508,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,50,38.0,0
21,4.0,133471,15.0,10,4.0,4.0,3.0,0.0,1.0,0,0,40,38.0,0
51,4.0,129177,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,38,38.0,0
51,4.0,145114,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
29,4.0,115438,11.0,9,5.0,3.0,4.0,0.0,1.0,0,0,35,38.0,0
26,4.0,159732,11.0,9,4.0,7.0,1.0,0.0,1.0,0,0,52,38.0,0
31,4.0,121321,1.0,7,2.0,12.0,0.0,0.0,1.0,0,0,51,38.0,0
23,7.0,120172,11.0,9,4.0,13.0,1.0,0.0,1.0,0,0,48,38.0,0
26,4.0,124068,15.0,10,4.0,1.0,1.0,0.0,0.0,0,0,20,38.0,0
47,4.0,108510,0.0,6,2.0,12.0,0.0,0.0,1.0,0,0,65,38.0,0
48,4.0,168462,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
46,4.0,169699,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
53,6.0,138022,1.0,7,0.0,3.0,1.0,0.0,1.0,0,0,60,38.0,0
22,4.0,117363,9.0,13,4.0,1.0,1.0,0.0,0.0,0,0,35,38.0,0
45,4.0,126876,11.0,9,0.0,3.0,3.0,0.0,0.0,0,0,40,38.0,0
53,7.0,116367,15.0,10,0.0,1.0,2.0,0.0,0.0,4650,0,40,38.0,0
34,4.0,161153,0.0,6,2.0,5.0,0.0,0.0,1.0,0,0,35,38.0,0
44,6.0,168443,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,60,38.0,0
54,6.0,108933,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,35,38.0,0
36,4.0,166304,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,33,38.0,0
55,4.0,140063,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
51,4.0,138852,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
36,4.0,162256,11.0,9,0.0,4.0,4.0,0.0,0.0,0,0,40,38.0,0
35,4.0,167691,11.0,9,4.0,6.0,3.0,0.0,0.0,0,0,20,38.0,0
22,4.0,168997,8.0,11,4.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
51,5.0,119570,9.0,13,2.0,3.0,0.0,0.0,1.0,0,0,50,38.0,0
35,4.0,110013,9.0,13,0.0,8.0,3.0,0.0,0.0,0,0,40,38.0,0
54,4.0,108960,1.0,7,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
66,0.0,168071,11.0,9,2.0,0.0,0.0,0.0,1.0,0,0,30,38.0,0
50,4.0,144084,9.0,13,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
61,5.0,134768,15.0,10,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
28,4.0,162501,11.0,9,4.0,1.0,3.0,0.0,1.0,0,0,40,38.0,0
26,4.0,126829,15.0,10,4.0,12.0,1.0,0.0,1.0,0,0,40,38.0,0
41,4.0,110318,12.0,14,0.0,8.0,4.0,0.0,0.0,0,0,30,38.0,0
36,4.0,126675,1.0,7,2.0,4.0,0.0,0.0,1.0,0,1579,40,38.0,0
24,4.0,116788,15.0,10,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
22,4.0,128487,11.0,9,4.0,1.0,1.0,0.0,0.0,0,0,10,38.0,0
24,4.0,161092,9.0,13,4.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
31,4.0,128220,5.0,4,6.0,1.0,1.0,0.0,0.0,0,0,35,38.0,0
28,4.0,159109,1.0,7,5.0,8.0,1.0,0.0,1.0,0,0,40,38.0,0
23,7.0,156423,9.0,13,4.0,10.0,3.0,0.0,0.0,0,0,20,38.0,0
41,4.0,160893,7.0,12,4.0,1.0,1.0,0.0,0.0,0,0,45,38.0,0
34,0.0,157289,11.0,9,2.0,0.0,0.0,0.0,1.0,0,0,40,38.0,0
37,4.0,132702,9.0,13,3.0,4.0,1.0,0.0,0.0,0,0,40,38.0,0
53,4.0,157947,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
57,4.0,123515,8.0,11,4.0,7.0,1.0,0.0,0.0,0,0,40,38.0,0
24,4.0,132053,7.0,12,4.0,1.0,3.0,0.0,0.0,0,0,35,38.0,0
29,4.0,110442,11.0,9,2.0,6.0,0.0,0.0,1.0,0,0,45,38.0,0
43,4.0,143809,11.0,9,2.0,13.0,0.0,0.0,1.0,0,0,40,38.0,0
18,0.0,169542,2.0,8,4.0,0.0,1.0,0.0,0.0,0,0,30,38.0,0
44,4.0,138845,15.0,10,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
40,6.0,117721,11.0,9,2.0,5.0,0.0,0.0,1.0,0,0,60,38.0,0
19,6.0,116385,1.0,7,4.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
26,4.0,165510,9.0,13,4.0,5.0,3.0,0.0,1.0,0,0,40,38.0,0
33,4.0,114691,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,50,38.0,0
45,4.0,110171,11.0,9,4.0,6.0,1.0,0.0,1.0,0,0,40,38.0,0
41,4.0,132633,1.0,7,0.0,9.0,4.0,0.0,0.0,0,0,25,13.0,0
41,4.0,166813,15.0,10,2.0,12.0,0.0,0.0,1.0,0,0,55,38.0,0
31,4.0,157289,9.0,13,4.0,10.0,1.0,0.0,1.0,0,0,52,38.0,0
28,4.0,125527,15.0,10,4.0,12.0,1.0,0.0,1.0,0,0,50,38.0,0
21,0.0,152328,9.0,13,4.0,0.0,3.0,0.0,1.0,0,0,40,38.0,0
60,4.0,127712,8.0,11,6.0,7.0,1.0,0.0,0.0,0,0,45,30.0,0
30,4.0,111363,15.0,10,2.0,4.0,0.0,0.0,1.0,0,0,40,38.0,0
45,7.0,156065,9.0,13,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
44,6.0,122749,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,35,11.0,0
46,4.0,163352,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,36,38.0,0
35,4.0,150057,11.0,9,2.0,7.0,0.0,0.0,1.0,4386,0,48,38.0,0
49,4.0,123584,1.0,7,2.0,14.0,0.0,0.0,1.0,0,0,75,38.0,0
23,4.0,120910,11.0,9,4.0,8.0,4.0,0.0,0.0,0,0,35,38.0,0
49,4.0,110015,8.0,11,2.0,3.0,0.0,0.0,1.0,0,0,45,12.0,0
54,4.0,152652,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,65,38.0,0
31,6.0,114639,8.0,11,2.0,3.0,0.0,0.0,1.0,0,0,50,38.0,0
18,0.0,128538,15.0,10,4.0,0.0,3.0,0.0,0.0,0,0,6,38.0,0
19,4.0,131615,11.0,9,4.0,7.0,3.0,0.0,1.0,0,0,40,38.0,0
28,4.0,145284,15.0,10,4.0,1.0,1.0,0.0,1.0,0,0,40,38.0,0
33,4.0,124161,11.0,9,0.0,3.0,1.0,0.0,1.0,0,0,50,38.0,0
31,4.0,118941,15.0,10,0.0,8.0,3.0,0.0,0.0,0,0,20,38.0,0
42,4.0,143208,5.0,4,0.0,8.0,4.0,0.0,0.0,0,0,40,0.0,0
31,4.0,117028,1.0,7,4.0,8.0,3.0,0.0,1.0,0,0,30,30.0,0
36,4.0,111128,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,45,38.0,0
36,0.0,112660,11.0,9,4.0,0.0,3.0,0.0,1.0,0,0,40,38.0,0
33,4.0,113364,11.0,9,4.0,12.0,1.0,0.0,1.0,0,0,45,38.0,0
51,4.0,136913,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
34,4.0,115488,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
33,4.0,154227,8.0,11,0.0,12.0,1.0,0.0,1.0,0,0,40,38.0,0
59,6.0,134470,11.0,9,2.0,5.0,0.0,0.0,1.0,2635,0,60,38.0,0
21,7.0,166704,15.0,10,4.0,8.0,3.0,0.0,0.0,0,0,14,38.0,0
17,4.0,166360,0.0,6,4.0,3.0,3.0,0.0,0.0,0,0,30,38.0,0
45,4.0,149169,15.0,10,0.0,3.0,1.0,0.0,1.0,0,0,50,38.0,0
19,4.0,120251,11.0,9,4.0,1.0,3.0,0.0,0.0,0,0,14,38.0,0
42,4.0,147110,9.0,13,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
51,5.0,162327,1.0,7,0.0,12.0,1.0,0.0,1.0,0,0,40,38.0,0
31,4.0,141118,11.0,9,5.0,8.0,4.0,0.0,0.0,0,0,24,38.0,0
51,2.0,114508,6.0,5,5.0,8.0,2.0,0.0,0.0,0,0,40,38.0,0
25,7.0,120041,9.0,13,4.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
21,4.0,162688,11.0,9,4.0,7.0,3.0,0.0,1.0,0,0,40,38.0,0
41,7.0,114537,11.0,9,5.0,6.0,4.0,0.0,1.0,0,0,40,38.0,0
19,4.0,162954,15.0,10,1.0,6.0,5.0,0.0,0.0,0,0,40,38.0,0
45,4.0,132847,9.0,13,4.0,12.0,1.0,0.0,0.0,0,0,50,38.0,0
39,4.0,112264,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
21,0.0,152328,15.0,10,4.0,0.0,3.0,0.0,1.0,0,0,20,38.0,0
31,4.0,159187,11.0,9,0.0,14.0,3.0,0.0,1.0,0,0,40,38.0,0
